OUR05012,06-25-22,In-House,500.00,,100
OUR06579,06-25-22,In-House,450.00,,100
OUR05087,06-25-22,In-House,9282.00,,100
OUR06677,06-25-22,In-House,2000.00,,100
OUR05869,06-25-22,In-House,975.00,,100
OUR05942,06-25-22,In-House,600.00,,100
OUR06774,06-25-22,In-House,2000.00,,100
OUR05941,06-25-22,In-House,600.00,,100
OUR06773,06-25-22,In-House,1400.00,,100
OUR06778,06-25-22,In-House,450.00,,100
OUR06778,06-25-22,In-House,125.00,,100
OUR06768,06-25-22,In-House,450.00,,100
OUR06472,06-25-22,In-House,1500.00,,100
OUR06472,06-25-22,In-House,,,100
OUR06440,06-25-22,In-House,13500.00,,100
OUR06440,06-25-22,In-House,2500.00,,100
OUR06510,06-25-22,In-House,125.00,,100
OUR06059,06-25-22,In-House,600.00,,100
OUR06246,06-25-22,In-House,600.00,,100
OUR06697,06-25-22,In-House,2000.00,,100
OUR06600,06-25-22,In-House,2000.00,,100
OUR06603,06-25-22,In-House,1000.00,,100
OUR06603,06-25-22,In-House,1500.00,,100
OUR06603,06-25-22,In-House,2000.00,,100
OUR06755,06-25-22,In-House,,,100
OUR06755,06-25-22,In-House,3000.00,,100
OUR06807,06-25-22,In-House,450.00,,100
OUR06807,06-25-22,In-House,125.00,,100
OUR06520,06-25-22,In-House,125.00,,100
OUR05980,06-25-22,In-House,600.00,,100
OUR06686,06-25-22,In-House,,,100
OUR06686,06-25-22,In-House,125.00,,100
OUR06744,06-25-22,In-House,125.00,,100
OUR06936,06-25-22,In-House,1200.00,,100
OUR06936,06-25-22,In-House,,,100
OUR06707,06-25-22,In-House,975.00,,100
OUR06736,06-25-22,In-House,750.00,,100
OUR06690,06-25-22,In-House,125.00,,100
OUR06654,06-25-22,In-House,750.00,,100
OUR05661,06-25-22,In-House,1000.00,,100
OUR05661,06-25-22,In-House,2000.00,,100
OUR06400,06-25-22,In-House,3000.00,,100
OUR06661,06-25-22,In-House,125.00,,100
OUR06942,06-25-22,In-House,300.00,,100
OUR05919,06-25-22,In-House,600.00,,100
OUR05919,06-25-22,In-House,2000.00,,100
OUR05919,06-25-22,In-House,450.00,,100
OUR06612,06-25-22,In-House,2000.00,,100
OUR06763,06-25-22,In-House,1000.00,,100
OUR06763,06-25-22,In-House,1000.00,,100
OUR06763,06-25-22,In-House,2000.00,,100
OUR05859,06-25-22,In-House,450.00,,100
OUR06775,06-25-22,In-House,450.00,,100
OUR06634,06-25-22,In-House,900.00,,100
OUR06710,06-25-22,In-House,450.00,,100
OUR06712,06-25-22,In-House,2000.00,,100
OUR06517,06-25-22,In-House,125.00,,100
OUR05510,06-25-22,In-House,,,100
OUR05510,06-25-22,In-House,2000.00,,100
OUR06701,06-25-22,In-House,125.00,,100
OUR05358,06-25-22,In-House,450.00,,100
OUR06610,06-25-22,In-House,1000.00,,100
OUR06610,06-25-22,In-House,2000.00,,100
OUR05143,06-25-22,In-House,500.00,,100
OUR06672,06-25-22,In-House,125.00,,100
OUR05740,06-25-22,In-House,450.00,,100
OUR06633,06-25-22,In-House,125.00,,100
OUR06759,06-25-22,In-House,14767.00,,100
OUR06759,06-25-22,In-House,2000.00,,100
OUR06760,06-25-22,In-House,21619.81,,100
OUR06760,06-25-22,In-House,450.00,,100
OUR06480,06-25-22,In-House,450.00,,100
OUR06480,06-25-22,In-House,125.00,,100
OUR06802,06-25-22,In-House,450.00,,100
OUR06802,06-25-22,In-House,125.00,,100
OUR06812,06-25-22,In-House,125.00,,100
OUR06930,06-25-22,In-House,300.00,,100
OUR06930,06-25-22,In-House,2000.00,,100
OUR06180,06-25-22,In-House,,,100
OUR06180,06-25-22,In-House,125.00,,100
OUR06180,06-25-22,In-House,13500.00,,100
OUR06057,06-25-22,In-House,2000.00,,100
OUR06748,06-25-22,In-House,450.00,,100
OUR06748,06-25-22,In-House,125.00,,100
OUR06365,06-25-22,In-House,15015.00,,100
OUR06159,06-25-22,In-House,,,100
OUR06159,06-25-22,In-House,125.00,,100
OUR06829,06-25-22,In-House,125.00,,100
OUR06414,06-25-22,In-House,1866.00,,100
OUR06414,06-25-22,In-House,2000.00,,100
OUR04834,06-25-22,In-House,975.00,,100
OUR06745,06-25-22,In-House,19839.63,,100
OUR06704,06-25-22,In-House,850.00,,100
OUR06704,06-25-22,In-House,9450.00,,100
OUR06522,06-25-22,In-House,,,100
OUR06522,06-25-22,In-House,125.00,,100
OUR06792,06-25-22,In-House,125.00,,100
OUR06100,06-25-22,In-House,600.00,,100
OUR06689,06-25-22,In-House,450.00,,100
OUR06747,06-25-22,In-House,750.00,,100
OUR06721,06-25-22,In-House,300.00,,100
OUR06721,06-25-22,In-House,13500.00,,100
OUR06721,06-25-22,In-House,4000.00,,100
OUR05938,06-25-22,In-House,1000.00,,100
OUR05938,06-25-22,In-House,125.00,,100
OUR05938,06-25-22,In-House,2000.00,,100
OUR06822,06-25-22,In-House,450.00,,100
OUR06698,06-25-22,In-House,2000.00,,100
OUR05788,06-25-22,In-House,1400.00,,100
OUR06805,06-25-22,In-House,450.00,,100
OUR06766,06-25-22,In-House,450.00,,100
OUR05885,06-29-22,In-House,,,100
OUR07064,07-02-22,In-House,,,100
OUR07135,07-02-22,In-House,450.00,,100
OUR04983,07-02-22,In-House,9476.00,,100
OUR04983,07-02-22,In-House,500.00,,100
OUR04983,07-02-22,In-House,1200.00,,100
OUR07096,07-02-22,In-House,450.00,,100
OUR06364,07-02-22,In-House,300.00,,100
