2,2,62,32,28.99,4.00,32.99,06-14-22,10-06-22
2,2,223,3,24.25,2.00,26.25,06-14-22,08-23-22
2,2,235,32,6.25,2.00,8.25,06-14-22,09-05-22
2,2,235,3,6.25,2.00,8.25,06-14-22,09-05-22
2,2,278,3,32.99,2.00,34.99,06-14-22,08-23-22
2,2,278,32,32.99,2.00,34.99,06-14-22,08-23-22
2,2,7,3,0.00,0.00,0.00,06-15-22,07-04-22
2,2,7,32,0.00,0.00,0.00,06-15-22,07-04-22
2,2,8,3,0.00,0.00,0.00,06-15-22,07-04-22
2,2,8,32,0.00,0.00,0.00,06-15-22,07-04-22
2,2,15,3,24.29,3.00,27.29,06-15-22,07-04-22
2,2,15,32,24.29,3.00,27.29,06-15-22,07-04-22
2,2,18,3,20.79,5.20,25.99,06-15-22,07-04-22
2,2,18,32,20.79,5.20,25.99,06-15-22,07-04-22
2,2,31,3,18.29,3.00,21.29,06-15-22,07-04-22
2,2,31,32,18.29,3.00,21.29,06-15-22,07-04-22
2,2,42,3,19.49,3.80,23.29,06-15-22,07-04-22
2,2,42,32,19.49,3.80,23.29,06-15-22,07-04-22
2,2,61,3,22.49,4.50,26.99,06-15-22,07-04-22
2,2,61,32,22.49,4.50,26.99,06-15-22,07-04-22
2,2,126,3,24.00,4.00,28.00,06-15-22,07-04-22
2,2,126,32,24.00,4.00,28.00,06-15-22,07-04-22
2,2,136,3,24.00,4.00,28.00,06-15-22,07-04-22
2,2,136,32,24.00,4.00,28.00,06-15-22,07-04-22
2,2,167,3,16.75,3.50,20.25,06-15-22,07-04-22
2,2,167,32,16.75,3.50,20.25,06-15-22,07-04-22
2,2,170,3,0.00,3.00,3.00,06-15-22,07-04-22
2,2,170,32,0.00,3.00,3.00,06-15-22,07-04-22
2,2,176,3,26.49,3.00,29.49,06-15-22,07-04-22
2,2,176,32,26.49,3.00,29.49,06-15-22,07-04-22
2,2,178,3,24.49,3.00,27.49,06-15-22,07-04-22
2,2,178,32,24.49,3.00,27.49,06-15-22,07-04-22
2,2,179,3,23.49,3.00,26.49,06-15-22,07-04-22
2,2,179,32,23.49,3.00,26.49,06-15-22,07-04-22
2,2,180,3,22.49,3.00,25.49,06-15-22,07-04-22
2,2,180,32,22.49,3.00,25.49,06-15-22,07-04-22
2,2,188,3,27.99,3.00,30.99,06-15-22,07-04-22
2,2,188,32,27.99,3.00,30.99,06-15-22,07-04-22
2,2,194,3,23.99,3.00,26.99,06-15-22,07-04-22
2,2,194,32,23.99,3.00,26.99,06-15-22,07-04-22
2,2,206,3,0.00,3.00,3.00,06-15-22,07-04-22
2,2,206,32,0.00,3.00,3.00,06-15-22,07-04-22
2,2,207,3,39.49,3.00,42.49,06-15-22,07-04-22
2,2,207,32,39.49,3.00,42.49,06-15-22,07-04-22
2,2,228,3,24.00,5.75,29.75,06-15-22,07-04-22
2,2,228,32,24.00,5.75,29.75,06-15-22,07-04-22
2,2,229,3,22.00,6.25,28.25,06-15-22,07-04-22
2,2,229,32,22.00,6.25,28.25,06-15-22,07-04-22
2,2,236,3,17.75,2.00,19.75,06-15-22,08-04-22
2,2,237,3,18.50,3.00,21.50,06-15-22,07-04-22
2,2,237,32,18.50,3.00,21.50,06-15-22,07-04-22
2,2,244,3,21.75,3.00,24.75,06-15-22,07-04-22
2,2,244,32,21.75,3.00,24.75,06-15-22,07-04-22
2,2,251,3,28.25,3.00,31.25,06-15-22,07-04-22
2,2,251,32,28.25,3.00,31.25,06-15-22,07-04-22
2,2,252,3,26.00,3.00,29.00,06-15-22,07-04-22
2,2,252,32,26.00,3.00,29.00,06-15-22,07-04-22
2,2,259,3,1.25,3.00,4.25,06-15-22,07-04-22
2,2,259,32,1.25,3.00,4.25,06-15-22,07-04-22
2,2,261,3,26.25,4.00,30.25,06-15-22,07-04-22
2,2,261,32,26.25,4.00,30.25,06-15-22,07-04-22
2,2,262,3,24.75,4.50,29.25,06-15-22,07-04-22
2,2,262,32,24.75,4.50,29.25,06-15-22,07-04-22
2,2,,3,29.25,2.00,31.25,06-15-22,07-04-22
2,2,,32,29.25,2.00,31.25,06-15-22,07-04-22
2,2,272,3,27.25,3.00,30.25,06-15-22,07-04-22
2,2,272,32,27.25,3.00,30.25,06-15-22,07-04-22
2,2,274,3,40.00,2.00,42.00,06-15-22,07-04-22
2,2,286,32,26.49,3.00,29.49,06-15-22,07-04-22
2,2,286,3,26.49,3.00,29.49,06-15-22,07-04-22
2,2,287,32,21.49,4.00,25.49,06-15-22,07-04-22
2,2,287,3,21.49,4.00,25.49,06-15-22,07-04-22
2,2,289,32,15.49,5.00,20.49,06-15-22,07-04-22
2,2,289,3,15.49,5.00,20.49,06-15-22,07-04-22
2,2,291,32,22.49,5.00,27.49,06-15-22,07-04-22
2,2,291,3,22.49,5.00,27.49,06-15-22,07-04-22
2,2,299,3,0.00,5.00,5.00,06-15-22,07-04-22
2,2,299,32,0.00,5.00,5.00,06-15-22,07-04-22
2,2,300,3,10.00,5.00,15.00,06-15-22,07-04-22
2,2,300,32,10.00,5.00,15.00,06-15-22,07-04-22
2,2,303,3,15.00,5.00,20.00,06-15-22,07-04-22
2,2,303,32,15.00,5.00,20.00,06-15-22,07-04-22
2,2,182,3,27.99,4.00,31.99,07-01-22,12-01-22
2,2,182,32,27.99,4.00,31.99,07-01-22,12-01-22
2,2,7,3,0.00,0.00,0.00,07-05-22,08-23-22
2,2,7,32,0.00,0.00,0.00,07-05-22,08-23-22
2,2,8,3,0.00,0.00,0.00,07-05-22,08-23-22
2,2,8,32,0.00,0.00,0.00,07-05-22,08-23-22
2,2,15,3,24.29,3.00,27.29,07-05-22,08-23-22
2,2,15,32,24.29,3.00,27.29,07-05-22,08-23-22
2,2,18,3,20.79,5.20,25.99,07-05-22,08-23-22
2,2,18,32,20.79,5.20,25.99,07-05-22,08-23-22
2,2,31,3,18.29,3.00,21.29,07-05-22,08-23-22
2,2,31,32,18.29,3.00,21.29,07-05-22,08-23-22
2,2,42,3,19.49,3.80,23.29,07-05-22,08-23-22
2,2,42,32,19.49,3.80,23.29,07-05-22,08-23-22
2,2,55,32,22.99,3.00,25.99,07-05-22,08-23-22
2,2,61,3,22.49,4.50,26.99,07-05-22,08-23-22
2,2,61,32,22.49,4.50,26.99,07-05-22,08-23-22
2,2,126,3,24.00,4.00,28.00,07-05-22,08-23-22
2,2,126,32,24.00,4.00,28.00,07-05-22,08-23-22
2,2,136,3,24.00,4.00,28.00,07-05-22,08-23-22
2,2,136,32,24.00,4.00,28.00,07-05-22,08-23-22
2,2,167,3,16.75,3.50,20.25,07-05-22,08-14-22
2,2,167,32,16.75,3.50,20.25,07-05-22,08-14-22
2,2,170,3,0.00,3.00,3.00,07-05-22,08-14-22
2,2,170,32,0.00,3.00,3.00,07-05-22,08-14-22
2,2,176,3,26.49,3.00,29.49,07-05-22,08-14-22
2,2,176,32,26.49,3.00,29.49,07-05-22,08-14-22
2,2,178,3,24.49,3.00,27.49,07-05-22,08-14-22
2,2,178,32,24.49,3.00,27.49,07-05-22,08-14-22
2,2,179,3,23.49,3.00,26.49,07-05-22,08-14-22
2,2,179,32,23.49,3.00,26.49,07-05-22,08-14-22
2,2,180,3,22.49,3.00,25.49,07-05-22,08-14-22
2,2,180,32,22.49,3.00,25.49,07-05-22,08-14-22
2,2,188,3,27.99,3.00,30.99,07-05-22,08-14-22
2,2,188,32,27.99,3.00,30.99,07-05-22,08-14-22
2,2,192,32,25.99,2.00,27.99,07-05-22,08-14-22
2,2,192,3,25.99,2.00,27.99,07-05-22,08-14-22
2,2,193,3,25.49,3.00,28.49,07-05-22,08-14-22
2,2,194,3,23.99,3.00,26.99,07-05-22,08-14-22
2,2,194,32,23.99,3.00,26.99,07-05-22,08-14-22
2,2,206,3,0.00,3.00,3.00,07-05-22,08-14-22
2,2,206,32,0.00,3.00,3.00,07-05-22,08-14-22
2,2,207,3,39.49,3.00,42.49,07-05-22,08-14-22
2,2,207,32,39.49,3.00,42.49,07-05-22,08-14-22
2,2,223,32,24.25,2.00,26.25,07-05-22,08-23-22
2,2,228,3,24.00,5.75,29.75,07-05-22,08-23-22
2,2,228,32,24.00,5.75,29.75,07-05-22,08-23-22
2,2,229,3,22.00,6.25,28.25,07-05-22,08-23-22
2,2,229,32,22.00,6.25,28.25,07-05-22,08-23-22
2,2,237,3,24.00,3.00,27.00,07-05-22,08-04-22
2,2,237,32,24.00,3.00,27.00,07-05-22,08-04-22
2,2,244,3,27.25,3.00,30.25,07-05-22,08-04-22
2,2,244,32,27.25,3.00,30.25,07-05-22,08-04-22
2,2,251,3,32.75,3.00,35.75,07-05-22,08-04-22
2,2,251,32,32.75,3.00,35.75,07-05-22,08-04-22
2,2,252,3,30.50,3.00,33.50,07-05-22,08-04-22
2,2,252,32,30.50,3.00,33.50,07-05-22,08-04-22
2,2,259,3,1.25,3.00,4.25,07-05-22,08-04-22
2,2,259,32,1.25,3.00,4.25,07-05-22,08-04-22
2,2,261,3,31.00,4.00,35.00,07-05-22,08-04-22
2,2,261,32,31.00,4.00,35.00,07-05-22,08-04-22
2,2,262,3,29.25,4.50,33.75,07-05-22,08-04-22
2,2,262,32,29.25,4.50,33.75,07-05-22,08-04-22
2,2,,3,29.25,2.00,31.25,07-05-22,08-04-22
2,2,,32,29.25,2.00,31.25,07-05-22,08-04-22
2,2,272,3,32.74,3.00,35.74,07-05-22,08-04-22
2,2,272,32,32.74,3.00,35.74,07-05-22,08-04-22
2,2,274,3,40.00,2.00,42.00,07-05-22,08-04-22
2,2,274,32,40.00,2.00,42.00,07-05-22,08-04-22
2,2,286,32,26.49,3.00,29.49,07-05-22,08-23-22
2,2,286,3,26.49,3.00,29.49,07-05-22,08-23-22
2,2,287,32,21.49,4.00,25.49,07-05-22,08-23-22
2,2,287,3,21.49,4.00,25.49,07-05-22,08-23-22
2,2,289,32,15.49,5.00,20.49,07-05-22,08-23-22
2,2,289,3,15.49,5.00,20.49,07-05-22,08-23-22
2,2,291,32,22.49,5.00,27.49,07-05-22,08-23-22
2,2,291,3,22.49,5.00,27.49,07-05-22,08-23-22
2,2,299,3,0.00,0.00,0.00,07-05-22,09-05-22
2,2,299,32,0.00,0.00,0.00,07-05-22,09-05-22
2,2,300,3,10.00,0.00,10.00,07-05-22,08-23-22
2,2,300,32,10.00,0.00,10.00,07-05-22,08-23-22
2,2,303,3,15.00,0.00,15.00,07-05-22,08-23-22
2,2,303,32,15.00,0.00,15.00,07-05-22,08-23-22
2,2,305,3,10.00,0.00,10.00,07-05-22,08-23-22
2,2,305,32,10.00,0.00,10.00,07-05-22,08-23-22
2,2,310,3,0.00,0.00,0.00,07-05-22,08-23-22
2,2,310,32,0.00,0.00,0.00,07-05-22,08-23-22
2,2,132,3,16.00,4.00,20.00,08-01-22,09-05-22
2,2,132,32,16.00,4.00,20.00,08-01-22,09-05-22
2,2,133,32,0.00,0.00,0.00,08-01-22,09-05-22
2,2,133,3,0.00,0.00,0.00,08-01-22,09-05-22
2,2,92,3,21.00,4.00,25.00,08-01-22,09-05-22
2,2,92,32,21.00,4.00,25.00,08-01-22,09-05-22
2,2,94,3,17.00,4.00,21.00,08-01-22,09-05-22
2,2,94,32,17.00,4.00,21.00,08-01-22,09-05-22
2,2,137,3,0.00,0.00,0.00,08-01-22,09-05-22
2,2,137,32,0.00,0.00,0.00,08-01-22,09-05-22
2,2,237,3,26.28,3.00,29.28,08-05-22,08-23-22
2,2,237,32,26.28,3.00,29.28,08-05-22,08-23-22
2,2,244,3,29.63,3.00,32.63,08-05-22,08-23-22
2,2,244,32,29.63,3.00,32.63,08-05-22,08-23-22
2,2,245,3,27.50,3.00,30.50,08-05-22,08-23-22
2,2,245,32,27.50,3.00,30.50,08-05-22,08-23-22
2,2,251,3,35.75,3.00,38.75,08-05-22,08-23-22
2,2,251,32,35.75,3.00,38.75,08-05-22,08-23-22
2,2,252,3,33.50,3.00,36.50,08-05-22,08-23-22
2,2,252,32,33.50,3.00,36.50,08-05-22,08-23-22
2,2,256,3,24.75,3.00,27.75,08-05-22,08-23-22
2,2,256,32,24.75,3.00,27.75,08-05-22,08-23-22
2,2,261,3,34.00,4.00,38.00,08-05-22,08-23-22
2,2,261,32,34.00,4.00,38.00,08-05-22,08-23-22
2,2,262,3,32.25,4.50,36.75,08-05-22,08-23-22
2,2,262,32,32.25,4.50,36.75,08-05-22,08-23-22
2,2,,3,33.00,2.00,35.00,08-05-22,08-23-22
2,2,,32,33.00,2.00,35.00,08-05-22,08-23-22
2,2,272,3,36.99,3.00,39.99,08-05-22,08-23-22
2,2,272,32,36.99,3.00,39.99,08-05-22,08-23-22
2,2,274,3,45.00,2.00,47.00,08-05-22,08-23-22
2,2,274,32,45.00,2.00,47.00,08-05-22,08-23-22
2,2,167,32,19.75,3.50,23.25,08-15-22,08-23-22
2,2,170,3,0.00,3.00,3.00,08-15-22,08-23-22
2,2,170,32,0.00,3.00,3.00,08-15-22,08-23-22
2,2,176,3,30.49,3.00,33.49,08-15-22,08-23-22
2,2,176,32,30.49,3.00,33.49,08-15-22,08-23-22
2,2,178,3,28.49,3.00,31.49,08-15-22,08-23-22
2,2,178,32,28.49,3.00,31.49,08-15-22,08-23-22
2,2,179,3,27.49,3.00,30.49,08-15-22,08-23-22
2,2,179,32,27.49,3.00,30.49,08-15-22,08-23-22
2,2,180,3,25.49,3.00,28.49,08-15-22,08-23-22
2,2,180,32,25.49,3.00,28.49,08-15-22,08-23-22
2,2,188,3,31.99,2.00,33.99,08-15-22,08-23-22
2,2,188,32,31.99,2.00,33.99,08-15-22,08-23-22
2,2,192,3,29.99,2.00,31.99,08-15-22,08-23-22
2,2,192,32,29.99,2.00,31.99,08-15-22,08-23-22
2,2,194,3,26.99,3.00,29.99,08-15-22,08-23-22
2,2,194,32,26.99,3.00,29.99,08-15-22,08-23-22
2,2,201,3,11.99,2.00,13.99,08-15-22,08-23-22
2,2,201,32,11.99,2.00,13.99,08-15-22,08-23-22
2,2,206,3,0.00,3.00,3.00,08-15-22,08-23-22
2,2,206,32,0.00,3.00,3.00,08-15-22,08-23-22
2,2,207,3,42.49,3.00,45.49,08-15-22,08-23-22
2,2,207,32,42.49,3.00,45.49,08-15-22,08-23-22
2,2,15,3,24.29,3.00,27.29,08-24-22,09-05-22
2,2,15,32,24.29,3.00,27.29,08-24-22,09-05-22
2,2,18,3,20.79,5.20,25.99,08-24-22,09-05-22
2,2,18,32,20.79,5.20,25.99,08-24-22,09-05-22
2,2,31,3,18.29,3.00,21.29,08-24-22,09-05-22
2,2,31,32,18.29,3.00,21.29,08-24-22,09-05-22
2,2,42,3,19.49,3.80,23.29,08-24-22,09-05-22
2,2,42,32,19.49,3.80,23.29,08-24-22,09-05-22
2,2,55,3,22.99,3.00,25.99,08-24-22,09-05-22
2,2,55,32,22.99,3.00,25.99,08-24-22,09-05-22
2,2,61,3,22.49,3.50,25.99,08-24-22,09-05-22
2,2,61,32,22.49,3.50,25.99,08-24-22,09-05-22
2,2,126,3,24.00,4.00,28.00,08-24-22,09-05-22
2,2,126,32,24.00,4.00,28.00,08-24-22,09-05-22
2,2,136,3,24.00,4.00,28.00,08-24-22,09-05-22
2,2,136,32,24.00,4.00,28.00,08-24-22,09-05-22
2,2,167,3,19.75,3.50,23.25,08-24-22,09-05-22
2,2,167,32,19.75,3.50,23.25,08-24-22,09-05-22
2,2,170,3,0.00,3.00,3.00,08-24-22,09-05-22
2,2,170,32,0.00,3.00,3.00,08-24-22,09-05-22
2,2,176,3,30.49,3.00,33.49,08-24-22,09-05-22
2,2,176,32,30.49,3.00,33.49,08-24-22,09-05-22
2,2,178,3,28.49,3.00,31.49,08-24-22,09-05-22
2,2,178,32,28.49,3.00,31.49,08-24-22,09-05-22
2,2,179,3,27.49,3.00,30.49,08-24-22,09-05-22
2,2,179,32,27.49,3.00,30.49,08-24-22,09-05-22
2,2,188,3,31.99,2.00,33.99,08-24-22,09-05-22
2,2,188,32,31.99,2.00,33.99,08-24-22,09-05-22
2,2,192,3,29.99,2.00,31.99,08-24-22,09-05-22
2,2,192,32,29.99,2.00,31.99,08-24-22,09-05-22
2,2,194,3,26.99,3.00,29.99,08-24-22,09-05-22
2,2,194,32,26.99,3.00,29.99,08-24-22,09-05-22
2,2,201,3,11.99,2.00,13.99,08-24-22,09-05-22
2,2,201,32,11.99,2.00,13.99,08-24-22,09-05-22
2,2,206,3,0.00,3.00,3.00,08-24-22,09-05-22
2,2,206,32,0.00,3.00,3.00,08-24-22,09-05-22
2,2,207,3,42.49,3.00,45.49,08-24-22,09-05-22
2,2,207,32,42.49,3.00,45.49,08-24-22,09-05-22
2,2,228,3,24.00,5.75,29.75,08-24-22,09-05-22
2,2,228,32,24.00,5.75,29.75,08-24-22,09-05-22
2,2,229,3,22.00,6.25,28.25,08-24-22,09-05-22
2,2,229,32,22.00,6.25,28.25,08-24-22,09-05-22
2,2,237,3,26.28,3.00,29.28,08-24-22,09-05-22
2,2,237,32,26.28,3.00,29.28,08-24-22,09-05-22
2,2,244,3,29.63,3.00,32.63,08-24-22,09-05-22
2,2,244,32,29.63,3.00,32.63,08-24-22,09-05-22
2,2,251,3,35.75,3.00,38.75,08-24-22,09-05-22
2,2,251,32,35.75,3.00,38.75,08-24-22,09-05-22
2,2,252,3,33.50,3.00,36.50,08-24-22,09-05-22
2,2,252,32,33.50,3.00,36.50,08-24-22,09-05-22
2,2,262,3,32.25,4.50,36.75,08-24-22,09-05-22
2,2,262,32,32.25,4.50,36.75,08-24-22,09-05-22
2,2,,3,33.00,2.00,35.00,08-24-22,09-05-22
2,2,,32,33.00,2.00,35.00,08-24-22,09-05-22
2,2,274,3,45.00,2.00,47.00,08-24-22,09-05-22
2,2,274,32,45.00,2.00,47.00,08-24-22,09-05-22
2,2,286,32,26.49,3.00,29.49,08-24-22,09-05-22
2,2,286,3,26.49,3.00,29.49,08-24-22,09-05-22
2,2,287,32,21.49,4.00,25.49,08-24-22,09-05-22
2,2,287,3,21.49,4.00,25.49,08-24-22,09-05-22
2,2,289,32,15.49,5.00,20.49,08-24-22,09-05-22
2,2,289,3,15.49,5.00,20.49,08-24-22,09-05-22
2,2,291,32,22.49,5.00,27.49,08-24-22,09-05-22
2,2,291,3,22.49,5.00,27.49,08-24-22,09-05-22
2,2,305,3,10.00,9.99,19.99,08-24-22,09-05-22
2,2,305,32,10.00,9.99,19.99,08-24-22,09-05-22
2,2,310,3,0.00,3.00,3.00,08-24-22,09-05-22
2,2,310,32,0.00,3.00,3.00,08-24-22,09-05-22
3,2,143,32,0.00,0.00,0.00,01-01-22,01-20-23
3,2,55,3,22.99,3.00,25.99,03-01-22,07-04-22
3,2,55,32,22.99,3.00,25.99,03-01-22,07-04-22
3,2,62,3,28.99,4.00,32.99,03-01-22,09-03-22
3,2,62,32,28.99,4.00,32.99,03-01-22,09-03-22
3,2,94,3,17.00,4.00,21.00,04-01-22,07-31-22
3,2,276,3,33.75,4.00,37.75,05-01-22,10-03-22
3,2,276,32,33.75,4.00,37.75,05-01-22,10-03-22
3,2,228,3,24.00,5.75,29.75,05-14-22,07-04-22
3,2,228,32,24.00,5.75,29.75,05-14-22,07-04-22
3,2,310,3,0.00,0.00,0.00,06-01-22,08-15-22
3,2,235,32,6.25,4.00,10.25,06-14-22,09-05-22
3,2,235,3,6.25,4.00,10.25,06-14-22,09-05-22
3,2,15,3,24.29,3.70,27.99,06-15-22,07-04-22
3,2,15,32,24.29,3.70,27.99,06-15-22,07-04-22
3,2,18,3,20.79,6.50,27.29,06-15-22,07-04-22
3,2,18,32,20.79,6.50,27.29,06-15-22,07-04-22
3,2,31,3,18.29,3.00,21.29,06-15-22,07-04-22
3,2,31,32,18.29,3.00,21.29,06-15-22,07-04-22
3,2,42,3,19.49,3.80,23.29,06-15-22,07-04-22
3,2,42,32,19.49,3.80,23.29,06-15-22,07-04-22
3,2,61,3,22.49,5.30,27.79,06-15-22,07-04-22
3,2,61,32,22.49,5.30,27.79,06-15-22,07-04-22
3,2,126,3,24.00,4.00,28.00,06-15-22,07-04-22
3,2,126,32,24.00,4.00,28.00,06-15-22,07-04-22
3,2,136,3,24.00,4.00,28.00,06-15-22,07-04-22
3,2,136,32,24.00,4.00,28.00,06-15-22,07-04-22
3,2,167,3,16.75,3.50,20.25,06-15-22,07-04-22
3,2,167,32,16.75,3.50,20.25,06-15-22,07-04-22
3,2,170,3,0.00,3.00,3.00,06-15-22,07-04-22
3,2,170,32,0.00,3.00,3.00,06-15-22,07-04-22
3,2,176,3,26.49,3.00,29.49,06-15-22,07-04-22
3,2,176,32,26.49,3.00,29.49,06-15-22,07-04-22
3,2,178,3,24.49,3.00,27.49,06-15-22,07-04-22
3,2,178,32,24.49,3.00,27.49,06-15-22,07-04-22
3,2,179,3,23.49,3.00,26.49,06-15-22,07-04-22
3,2,179,32,23.49,3.00,26.49,06-15-22,07-04-22
3,2,180,3,22.49,3.00,25.49,06-15-22,07-04-22
3,2,180,32,22.49,3.00,25.49,06-15-22,07-04-22
3,2,188,3,27.99,3.00,30.99,06-15-22,07-04-22
3,2,188,32,27.99,3.00,30.99,06-15-22,07-04-22
3,2,194,3,23.99,3.00,26.99,06-15-22,07-04-22
3,2,194,32,23.99,3.00,26.99,06-15-22,07-04-22
3,2,206,3,0.00,3.00,3.00,06-15-22,07-04-22
3,2,206,32,0.00,3.00,3.00,06-15-22,07-04-22
3,2,207,3,39.49,3.00,42.49,06-15-22,07-04-22
3,2,207,32,39.49,3.00,42.49,06-15-22,07-04-22
3,2,229,3,22.00,6.25,28.25,06-15-22,07-04-22
3,2,229,32,22.00,6.25,28.25,06-15-22,07-04-22
3,2,237,3,18.50,3.00,21.50,06-15-22,07-04-22
3,2,237,32,18.50,3.00,21.50,06-15-22,07-04-22
3,2,244,3,21.75,3.00,24.75,06-15-22,07-04-22
3,2,244,32,21.75,3.00,24.75,06-15-22,07-04-22
3,2,251,3,28.25,3.00,31.25,06-15-22,07-04-22
3,2,251,32,28.25,3.00,31.25,06-15-22,07-04-22
3,2,252,3,26.00,3.00,29.00,06-15-22,07-04-22
3,2,252,32,26.00,3.00,29.00,06-15-22,07-04-22
3,2,259,3,1.25,3.00,4.25,06-15-22,07-04-22
3,2,259,32,1.25,3.00,4.25,06-15-22,07-04-22
3,2,261,3,26.25,4.00,30.25,06-15-22,07-04-22
